game_id,team1,team2,team_1_win
748038,"[26.8, 0.2809, 3.2, 1.3, 7.4, 1.1, 12.6, 0.3785000000000001, 0.8452999999999999, 5.0, 5.2, 0.46679999999999994, 1.0, 9.2, 0.3, 27.1, 2.8, 1.0, 3.9, 4.0760000000000005, 6.7, 0.3, 7.0, 65.2, 0.25359999999999994, 65.2, 3.8, 4.0, 1.2, 8.3, 48.1, 0.7, 0.7]","[33.7, 0.2688, 3.5, 2.2, 9.2, 1.2, 13.5, 0.36639999999999995, 0.791, 5.6, 6.1, 0.4246, 0.9, 9.1, 0.5, 33.3, 4.3, 1.4, 4.8, 3.564, 8.4, 1.2, 8.8, 81.2, 0.33709999999999996, 81.2, 5.2, 5.5, 0.9, 9.7, 58.9, 0.3, 0.9]",1
748042,"[34.7, 0.27290000000000003, 2.3, 2.2, 9.5, 0.9, 15.8, 0.3377, 0.7730000000000001, 4.6, 4.9, 0.4353000000000001, 0.3, 8.2, 0.6, 34.5, 4.0, 2.4, 5.5, 4.884, 10.0, 0.8, 8.7, 116.3, 0.3633, 116.3, 5.7, 5.9, 1.6, 8.7, 75.7, 0.3, 0.0]","[29.6, 0.24579999999999996, 3.5, 1.5, 7.3, 0.8, 11.5, 0.33929999999999993, 0.7652000000000001, 4.5, 4.9, 0.42590000000000006, 1.5, 7.4, 0.5, 30.9, 2.1, 2.1, 4.6, 3.786, 8.2, 1.1, 7.9, 76.1, 0.2757, 76.1, 4.9, 5.3, 0.7, 8.6, 57.6, 0.6, 0.1]",0
748035,"[29.7, 0.2371, 2.7, 1.8, 7.3, 0.5, 13.1, 0.32609999999999995, 0.7141, 3.4, 3.6, 0.388, 1.0, 6.8, 0.3, 29.1, 3.2, 1.3, 2.8, 4.749, 6.8, 1.0, 7.9, 75.3, 0.28090000000000004, 75.3, 2.6, 3.1, 1.0, 8.0, 52.6, 0.2, 1.0]","[32.3, 0.20990000000000003, 3.1, 1.9, 7.4, 0.6, 14.6, 0.29179999999999995, 0.6206, 3.9, 4.0, 0.32880000000000004, 1.4, 9.6, 0.3, 33.2, 4.9, 1.0, 5.5, 5.74, 9.0, 1.3, 8.6, 86.5, 0.36419999999999997, 86.5, 5.7, 6.0, 1.5, 9.0, 59.1, 0.3, 0.2]",1
748040,"[34.2, 0.2541999999999999, 3.6, 1.2, 8.5, 1.0, 14.8, 0.3351, 0.7409, 5.2, 5.5, 0.4058, 1.0, 11.4, 0.4, 34.2, 3.8, 2.2, 4.6, 6.531000000000001, 8.9, 0.8, 8.8, 121.9, 0.3236, 121.9, 4.7, 5.1, 0.5, 10.5, 80.5, 0.3, 0.2]","[33.2, 0.2636, 5.3, 1.3, 8.6, 1.1, 14.4, 0.3519, 0.7884, 5.6, 6.1, 0.4365, 1.2, 10.1, 0.2, 35.4, 3.8, 2.4, 7.3, 6.771000000000001, 10.6, 1.7, 8.6, 91.7, 0.37049999999999994, 91.7, 7.8, 7.9, 1.2, 8.7, 64.7, 0.2, 0.0]",0
761561,"[31.9, 0.26619999999999994, 3.0, 1.7, 10.0, 1.4, 13.4, 0.337, 0.8187, 5.6, 5.9, 0.4817, 0.4, 7.6, 0.3, 29.0, 3.4, 1.2, 4.5, 4.484999999999999, 6.2, 0.8, 7.8, 77.5, 0.26890000000000003, 77.5, 4.8, 5.6, 1.0, 8.5, 54.6, 0.3, 0.8]","[34.2, 0.2541999999999999, 3.6, 1.2, 8.5, 1.0, 14.8, 0.3351, 0.7409, 5.2, 5.5, 0.4058, 1.0, 11.4, 0.4, 34.2, 3.8, 2.2, 4.6, 6.531000000000001, 8.9, 0.8, 8.8, 121.9, 0.3236, 121.9, 4.7, 5.1, 0.5, 10.5, 80.5, 0.3, 0.2]",1
748051,"[33.7, 0.2684, 3.4, 1.5, 8.3, 0.6, 16.9, 0.3346, 0.7836000000000001, 4.3, 4.3, 0.449, 1.4, 9.7, 0.0, 34.0, 3.3, 1.4, 5.2, 5.549, 9.2, 1.6, 8.7, 102.2, 0.3395, 102.2, 5.2, 5.5, 1.5, 8.2, 70.3, 0.3, 0.2]","[31.3, 0.2618, 3.9, 1.2, 6.8, 1.0, 15.8, 0.37139999999999995, 0.7573, 3.2, 3.2, 0.3859, 1.1, 9.6, 0.2, 31.5, 3.7, 1.0, 3.1, 3.8839999999999995, 6.7, 0.8, 8.6, 91.4, 0.2963, 91.4, 3.0, 3.2, 0.4, 9.8, 64.8, 0.0, 0.7]",0
748044,"[30.0, 0.2629, 3.5, 1.1, 7.2, 1.0, 14.6, 0.35929999999999995, 0.7855, 3.6, 4.4, 0.4262, 1.5, 7.7, 0.1, 29.2, 2.6, 0.8, 3.0, 3.406, 6.2, 0.7, 7.9, 76.8, 0.2466, 76.8, 3.2, 3.4, 0.6, 8.1, 54.9, 0.2, 1.0]","[25.7, 0.22580000000000006, 1.7, 1.6, 5.5, 0.3, 10.2, 0.3035, 0.6143, 1.9, 1.9, 0.3108, 0.6, 6.2, 0.0, 26.4, 2.5, 1.3, 2.4, 4.0809999999999995, 5.4, 0.9, 7.2, 109.3, 0.21950000000000003, 109.3, 2.5, 2.8, 0.4, 7.6, 69.4, 0.1, 0.0]",0
748034,"[31.7, 0.2586, 3.5, 1.4, 7.1, 1.1, 16.3, 0.36690000000000006, 0.7529, 3.2, 3.3, 0.386, 1.1, 9.9, 0.2, 31.2, 3.2, 0.8, 2.7, 3.7769999999999997, 6.2, 0.8, 8.7, 95.8, 0.27390000000000003, 95.8, 2.6, 2.8, 0.3, 9.6, 68.0, 0.0, 1.0]","[33.3, 0.26370000000000005, 3.4, 1.1, 7.7, 0.5, 16.1, 0.33199999999999996, 0.7624, 3.9, 3.9, 0.4304, 1.4, 9.2, 0.0, 34.7, 3.5, 1.6, 5.3, 5.619000000000001, 9.7, 1.6, 8.7, 115.2, 0.354, 115.2, 5.3, 5.7, 1.4, 8.8, 76.9, 0.2, 0.0]",1
748030,"[35.0, 0.24910000000000002, 3.7, 1.8, 9.5, 1.1, 15.6, 0.3325, 0.7739999999999999, 5.9, 6.1, 0.4415, 0.8, 9.0, 0.3, 34.6, 3.3, 2.0, 3.3, 3.232, 8.7, 0.6, 9.0, 93.0, 0.31690000000000007, 93.0, 3.3, 3.6, 0.3, 8.3, 64.7, 0.0, 1.0]","[31.9, 0.24100000000000002, 4.3, 1.5, 7.6, 0.9, 14.5, 0.3502, 0.7161, 3.8, 4.0, 0.3659, 0.8, 8.9, 0.3, 31.8, 4.3, 0.8, 3.8, 5.42, 6.8, 1.3, 8.7, 146.4, 0.31520000000000004, 146.4, 4.1, 4.2, 1.3, 9.5, 90.1, 0.1, 0.1]",1
748032,"[33.5, 0.24569999999999997, 2.5, 1.5, 8.9, 1.3, 13.5, 0.3153, 0.6788, 4.6, 4.6, 0.3635, 0.9, 9.0, 0.3, 32.4, 3.5, 1.0, 3.5, 4.778, 7.5, 0.9, 8.6, 127.1, 0.30960000000000004, 127.1, 3.8, 3.9, 0.8, 9.0, 82.5, 0.0, 0.6]","[30.0, 0.25649999999999995, 2.7, 0.9, 7.0, 0.9, 13.7, 0.35039999999999993, 0.7624, 2.8, 3.5, 0.41200000000000003, 1.5, 8.5, 0.1, 29.8, 2.4, 1.2, 3.6, 3.4550000000000005, 7.2, 0.9, 7.8, 76.0, 0.26070000000000004, 76.0, 3.8, 4.1, 0.7, 7.6, 54.6, 0.3, 0.4]",0
748031,"[33.8, 0.23959999999999998, 4.3, 1.1, 9.0, 2.0, 12.3, 0.3271, 0.7633000000000001, 5.9, 6.3, 0.43620000000000003, 0.6, 8.4, 0.0, 34.0, 4.7, 1.6, 5.3, 5.139, 8.4, 1.2, 8.709999999999999, 121.8, 0.3423999999999999, 121.8, 5.4, 5.6, 0.7, 8.4, 80.1, 0.3, 0.9]","[34.3, 0.23579999999999995, 3.0, 1.7, 8.1, 0.8, 17.1, 0.31999999999999995, 0.7404, 3.4, 3.5, 0.4204, 0.9, 11.2, 0.2, 33.0, 3.0, 2.0, 4.2, 4.328, 8.4, 1.0, 8.6, 123.9, 0.3222, 123.9, 4.2, 4.2, 1.3, 8.8, 79.1, 0.2, 0.6]",0
748028,"[30.3, 0.217, 2.6, 2.0, 8.5, 0.9, 12.8, 0.3075, 0.6123999999999999, 4.5, 4.8, 0.3049, 0.8, 7.5, 0.2, 28.9, 3.6, 1.4, 2.4, 3.6670000000000003, 7.0, 0.7, 7.6, 88.7, 0.29450000000000004, 88.7, 2.6, 2.8, 2.2, 7.1, 59.8, 0.1, 1.0]","[25.9, 0.22440000000000002, 1.4, 1.7, 5.5, 0.3, 9.0, 0.29989999999999994, 0.6110999999999999, 2.2, 2.2, 0.3112, 0.6, 6.7, 0.0, 26.3, 2.5, 1.0, 1.9, 3.911, 5.2, 0.9, 7.2, 102.0, 0.2143, 102.0, 2.1, 2.3, 0.5, 8.2, 66.5, 0.2, 0.5]",0
748029,"[32.5, 0.23280000000000003, 3.9, 1.4, 7.0, 1.0, 17.2, 0.33460000000000006, 0.7533, 3.5, 3.6, 0.41869999999999996, 1.0, 11.2, 0.0, 33.6, 2.8, 1.8, 4.8, 4.662000000000001, 8.6, 1.1, 8.6, 138.4, 0.30670000000000003, 138.4, 4.9, 5.2, 0.5, 9.1, 91.4, 0.5, 0.1]","[32.6, 0.24499999999999997, 3.6, 1.2, 8.1, 0.9, 15.0, 0.3318, 0.7192000000000002, 4.2, 4.5, 0.3874000000000001, 0.7, 8.1, 0.0, 32.9, 4.2, 1.4, 3.5, 4.072000000000001, 7.8, 0.6, 8.9, 87.1, 0.3214, 87.1, 3.7, 3.8, 0.4, 10.7, 61.7, 0.0, 1.0]",1
748036,"[31.9, 0.24100000000000002, 4.3, 1.5, 7.6, 0.9, 14.5, 0.3502, 0.7161, 3.8, 4.0, 0.3659, 0.8, 8.9, 0.3, 31.8, 4.3, 0.8, 3.8, 5.42, 6.8, 1.3, 8.7, 146.4, 0.31520000000000004, 146.4, 4.1, 4.2, 1.3, 9.5, 90.1, 0.1, 0.1]","[35.0, 0.24910000000000002, 3.7, 1.8, 9.5, 1.1, 15.6, 0.3325, 0.7739999999999999, 5.9, 6.1, 0.4415, 0.8, 9.0, 0.3, 34.6, 3.3, 2.0, 3.3, 3.232, 8.7, 0.6, 9.0, 93.0, 0.31690000000000007, 93.0, 3.3, 3.6, 0.3, 8.3, 64.7, 0.0, 1.0]",0
748037,"[28.2, 0.24450000000000002, 2.0, 1.5, 6.9, 0.9, 12.5, 0.30710000000000004, 0.6866, 2.7, 2.9, 0.3795, 0.1, 6.5, 0.1, 27.6, 2.3, 1.4, 2.2, 2.685, 6.4, 0.4, 7.409999999999999, 110.0, 0.27880000000000005, 110.0, 2.3, 2.3, 0.7, 8.3, 70.9, 0.1, 0.4]","[32.7, 0.23720000000000002, 4.9, 1.6, 7.9, 1.2, 15.9, 0.34879999999999994, 0.7566, 4.2, 4.4, 0.40779999999999994, 0.2, 10.1, 0.2, 32.3, 3.8, 1.7, 3.6, 4.807, 7.5, 1.2, 8.7, 125.1, 0.3155, 125.1, 3.7, 3.9, 0.8, 10.9, 81.8, 0.1, 0.4]",0
748033,"[25.9, 0.22440000000000002, 1.4, 1.7, 5.5, 0.3, 9.0, 0.29989999999999994, 0.6110999999999999, 2.2, 2.2, 0.3112, 0.6, 6.7, 0.0, 26.3, 2.5, 1.0, 1.9, 3.911, 5.2, 0.9, 7.2, 102.0, 0.2143, 102.0, 2.1, 2.3, 0.5, 8.2, 66.5, 0.2, 0.5]","[29.3, 0.236, 2.9, 1.1, 6.1, 0.6, 13.4, 0.3214, 0.6351, 2.2, 2.3, 0.3137, 1.0, 7.4, 0.3, 30.5, 2.2, 1.4, 3.8, 3.404, 8.2, 1.1, 7.8, 102.8, 0.27749999999999997, 102.8, 3.9, 4.1, 0.4, 6.9, 69.0, 0.1, 0.0]",0
748025,"[30.3, 0.24689999999999995, 3.4, 1.5, 7.8, 0.9, 12.0, 0.3388, 0.7634000000000001, 4.5, 5.0, 0.42460000000000003, 1.6, 7.4, 0.4, 31.5, 1.9, 2.3, 4.5, 3.9720000000000004, 8.6, 1.2, 7.9, 77.5, 0.2765000000000001, 77.5, 4.8, 5.2, 0.8, 9.3, 59.1, 0.5, 0.1]","[30.2, 0.2434, 2.7, 1.6, 7.5, 0.8, 12.5, 0.3134, 0.71, 3.6, 3.8, 0.3966, 1.1, 7.7, 0.3, 29.2, 4.2, 1.7, 4.2, 6.0489999999999995, 7.6, 1.3, 7.8, 84.0, 0.3176, 84.0, 4.2, 4.4, 1.3, 8.6, 56.6, 0.1, 0.0]",1
748027,"[27.4, 0.28090000000000004, 3.2, 1.2, 7.9, 1.3, 13.1, 0.3778, 0.8459, 5.3, 5.5, 0.4681, 1.0, 9.0, 0.2, 26.9, 2.8, 1.0, 3.5, 4.112000000000001, 6.0, 0.3, 7.1, 65.5, 0.2339, 65.5, 3.5, 3.5, 1.2, 8.7, 48.7, 0.4, 0.9]","[34.7, 0.27240000000000003, 2.5, 2.3, 8.9, 1.1, 14.9, 0.334, 0.7737, 4.5, 4.8, 0.43970000000000004, 0.4, 9.2, 0.3, 34.5, 3.1, 2.3, 5.1, 4.933000000000001, 10.3, 1.0, 8.6, 110.1, 0.3539, 110.1, 5.4, 5.6, 1.7, 7.9, 74.5, 0.3, 0.3]",1
748023,"[31.7, 0.2761, 3.0, 1.8, 9.8, 1.1, 14.3, 0.3459, 0.8299, 5.1, 5.4, 0.484, 0.3, 7.9, 0.1, 28.7, 4.3, 1.2, 4.5, 4.627, 6.1, 0.6, 7.7, 89.1, 0.2823, 89.1, 4.5, 5.4, 1.4, 8.6, 58.2, 0.3, 0.6]","[31.2, 0.24830000000000005, 2.8, 1.6, 8.8, 1.5, 11.1, 0.31460000000000005, 0.7203, 5.2, 5.6, 0.40569999999999995, 0.7, 5.7, 0.2, 30.2, 2.8, 1.9, 4.4, 4.065, 7.2, 1.5, 8.0, 63.9, 0.27340000000000003, 63.9, 4.5, 4.7, 0.6, 9.1, 50.0, 0.0, 0.7]",1
748026,"[33.5, 0.2682, 3.5, 2.2, 8.5, 1.2, 13.4, 0.3645, 0.7921000000000001, 5.3, 5.6, 0.4276, 0.9, 9.5, 0.2, 33.9, 4.3, 1.3, 5.1, 3.7439999999999998, 8.9, 1.4, 8.7, 81.6, 0.3449, 81.6, 5.5, 5.8, 0.9, 9.5, 59.1, 0.2, 0.8]","[32.1, 0.25329999999999997, 2.9, 1.4, 7.5, 1.4, 12.8, 0.3503, 0.7626000000000001, 4.5, 4.8, 0.4123, 1.0, 9.8, 0.1, 32.8, 2.3, 1.5, 3.9, 4.67, 8.2, 0.9, 8.6, 105.4, 0.3066, 105.4, 3.8, 4.2, 1.4, 8.3, 73.0, 0.2, 0.7]",0
748021,"[28.3, 0.2644, 4.5, 1.5, 8.6, 1.0, 16.6, 0.35860000000000003, 0.7828000000000002, 4.7, 5.2, 0.4242, 1.3, 8.0, 0.0, 27.0, 3.1, 1.1, 3.9, 5.603000000000001, 7.0, 1.1, 6.9, 73.1, 0.26570000000000005, 73.1, 4.0, 4.3, 0.6, 7.9, 51.5, 0.3, 0.7]","[33.3, 0.2138, 3.0, 2.0, 8.1, 0.6, 15.7, 0.2946, 0.6295, 3.9, 4.0, 0.33490000000000003, 1.4, 9.8, 0.2, 33.5, 4.7, 1.1, 5.3, 5.733, 9.3, 1.2, 8.6, 87.4, 0.36479999999999996, 87.4, 5.5, 5.8, 1.6, 9.8, 60.8, 0.2, 0.3]",1
748022,"[32.3, 0.2351, 3.9, 1.5, 6.9, 1.2, 12.3, 0.32680000000000003, 0.7215, 3.7, 4.2, 0.39470000000000005, 1.6, 9.9, 0.2, 33.0, 3.4, 1.9, 3.8, 3.8819999999999992, 7.9, 0.8, 8.8, 75.6, 0.3149, 75.6, 3.5, 4.1, 0.7, 9.3, 56.7, 0.0, 0.8]","[30.0, 0.2386, 2.5, 1.9, 7.6, 0.4, 12.9, 0.3258, 0.7129, 3.2, 3.4, 0.38709999999999994, 1.1, 7.6, 0.2, 30.1, 3.1, 1.4, 2.8, 4.618, 7.5, 1.0, 7.9, 76.1, 0.2884, 76.1, 2.6, 3.1, 1.0, 8.2, 53.9, 0.1, 0.7]",1
748024,"[33.5, 0.2634, 4.9, 1.6, 8.6, 1.1, 13.9, 0.3532, 0.7884, 5.6, 6.1, 0.4351999999999999, 1.1, 9.7, 0.2, 35.3, 3.5, 2.6, 7.0, 6.866, 10.6, 1.6, 8.6, 96.5, 0.3638, 96.5, 7.5, 7.5, 1.2, 8.7, 68.3, 0.2, 0.0]","[28.3, 0.2644, 4.5, 1.5, 8.6, 1.0, 16.6, 0.35860000000000003, 0.7828000000000002, 4.7, 5.2, 0.4242, 1.3, 8.0, 0.0, 27.0, 3.1, 1.1, 3.9, 5.603000000000001, 7.0, 1.1, 6.9, 73.1, 0.26570000000000005, 73.1, 4.0, 4.3, 0.6, 7.9, 51.5, 0.3, 0.7]",1
748020,"[30.3, 0.291, 3.8, 2.4, 9.0, 0.9, 14.9, 0.3672, 0.8324999999999999, 5.8, 6.2, 0.46530000000000005, 0.8, 8.7, 0.2, 31.9, 3.6, 2.1, 5.1, 4.571, 9.8, 0.9, 7.81, 125.6, 0.34120000000000006, 125.6, 5.6, 5.9, 0.7, 7.1, 82.1, 0.2, 1.0]","[34.4, 0.25220000000000004, 3.2, 1.4, 8.2, 0.9, 14.6, 0.33230000000000004, 0.7353999999999999, 5.1, 5.3, 0.40309999999999996, 1.0, 11.2, 0.4, 34.8, 3.4, 2.8, 4.6, 6.268000000000001, 9.2, 1.0, 8.8, 128.5, 0.31600000000000006, 128.5, 5.0, 5.2, 0.6, 9.9, 84.8, 0.2, 0.5]",1
748019,"[29.7, 0.22160000000000002, 2.4, 1.6, 8.0, 0.9, 12.5, 0.3093, 0.6253, 4.0, 4.2, 0.31599999999999995, 0.8, 7.4, 0.2, 28.9, 3.3, 1.4, 2.6, 3.6040000000000005, 6.7, 0.8, 7.6, 79.2, 0.2815, 79.2, 2.8, 3.0, 2.4, 6.9, 54.7, 0.1, 1.0]","[32.7, 0.2366, 4.7, 1.8, 7.8, 1.2, 15.4, 0.3478, 0.7552000000000001, 4.2, 4.5, 0.4074, 0.2, 9.9, 0.2, 31.9, 3.7, 1.7, 3.3, 4.667, 7.0, 1.3, 8.8, 129.3, 0.3044, 129.3, 3.4, 3.6, 0.7, 10.5, 83.2, 0.1, 0.8]",0
748015,"[31.4, 0.25479999999999997, 4.0, 1.4, 6.7, 1.2, 16.1, 0.36300000000000004, 0.7487999999999999, 3.4, 3.5, 0.38580000000000003, 1.0, 10.0, 0.2, 31.5, 3.1, 0.9, 3.0, 3.717, 6.6, 1.0, 8.7, 103.8, 0.27949999999999997, 103.8, 2.9, 3.2, 0.3, 8.8, 72.8, 0.0, 0.6]","[33.6, 0.24169999999999997, 4.6, 1.2, 8.8, 2.1, 13.7, 0.3295, 0.7699, 5.8, 6.2, 0.4404, 0.4, 8.2, 0.0, 34.0, 4.6, 1.9, 4.9, 5.122999999999999, 8.1, 1.0, 8.8, 131.3, 0.33520000000000005, 131.3, 5.2, 5.6, 0.7, 9.1, 85.1, 0.1, 1.0]",1
748017,"[30.1, 0.23489999999999997, 4.0, 1.4, 7.1, 0.6, 15.4, 0.32060000000000005, 0.6367, 3.2, 3.5, 0.3161, 1.1, 7.9, 0.3, 31.1, 2.6, 1.4, 4.2, 3.497, 8.5, 1.0, 7.9, 107.4, 0.2888, 107.4, 4.3, 4.6, 0.4, 7.4, 72.6, 0.1, 0.0]","[30.4, 0.25589999999999996, 2.8, 1.0, 7.7, 0.7, 14.9, 0.3485, 0.7563, 3.2, 3.9, 0.40780000000000005, 1.5, 8.1, 0.2, 29.7, 2.6, 1.1, 3.8, 3.537, 7.3, 1.0, 7.8, 77.7, 0.2716, 77.7, 4.0, 4.3, 0.8, 7.0, 55.1, 0.3, 0.2]",0
748013,"[34.1, 0.26330000000000003, 3.3, 1.2, 8.7, 0.7, 16.7, 0.3328, 0.7534, 4.2, 4.3, 0.4206, 1.1, 8.8, 0.0, 34.9, 3.7, 1.7, 5.7, 5.725, 9.7, 1.8, 8.7, 117.6, 0.3547, 117.6, 5.8, 6.1, 1.1, 8.8, 78.5, 0.2, 0.0]","[33.0, 0.24120000000000003, 3.8, 2.0, 8.6, 1.3, 14.1, 0.3465000000000001, 0.7210999999999999, 4.8, 4.9, 0.37459999999999993, 0.5, 8.7, 0.3, 33.2, 4.1, 0.8, 5.1, 5.322, 8.2, 2.1, 8.7, 140.9, 0.3343, 140.9, 5.0, 5.2, 1.0, 9.8, 89.1, 0.1, 0.2]",0
748014,"[31.9, 0.2439, 3.7, 1.2, 7.7, 0.8, 14.4, 0.3309, 0.7132000000000001, 3.9, 4.1, 0.3823, 0.6, 8.0, 0.0, 33.2, 4.3, 1.7, 3.7, 3.969, 8.4, 0.8, 8.8, 97.1, 0.33440000000000003, 97.1, 3.7, 3.8, 0.3, 10.7, 67.1, 0.1, 1.0]","[33.5, 0.24710000000000001, 2.5, 1.4, 9.0, 1.4, 13.4, 0.31539999999999996, 0.6868999999999998, 4.9, 4.9, 0.3715, 1.0, 8.2, 0.3, 32.7, 3.3, 0.9, 3.7, 4.662999999999999, 7.9, 0.9, 8.7, 135.0, 0.31290000000000007, 135.0, 3.9, 4.1, 0.7, 8.5, 86.8, 0.1, 1.0]",1
748018,"[33.6, 0.2343, 4.3, 1.7, 8.5, 1.2, 18.8, 0.33620000000000005, 0.7542999999999999, 4.4, 4.5, 0.4181000000000001, 1.1, 11.0, 0.1, 33.7, 2.9, 1.8, 5.6, 4.757000000000001, 9.2, 1.3, 8.6, 140.8, 0.3235, 140.8, 5.7, 6.0, 0.4, 9.4, 93.2, 0.5, 0.1]","[34.2, 0.24889999999999998, 4.1, 1.5, 8.5, 1.5, 15.6, 0.3323999999999999, 0.7696, 5.4, 5.7, 0.4372, 0.7, 9.3, 0.1, 34.3, 2.8, 2.3, 3.4, 3.254, 8.8, 0.7, 9.0, 89.9, 0.31779999999999997, 89.9, 3.4, 3.7, 0.1, 8.0, 63.0, 0.0, 1.0]",1
748010,"[35.1, 0.23669999999999997, 2.4, 2.1, 8.7, 0.8, 16.5, 0.31849999999999995, 0.7356999999999999, 3.6, 3.9, 0.41719999999999996, 0.9, 11.8, 0.2, 33.6, 3.4, 2.1, 4.9, 4.375, 9.0, 1.3, 8.6, 124.1, 0.3415, 124.1, 4.9, 4.9, 1.3, 8.9, 78.4, 0.2, 0.0]","[33.6, 0.2343, 4.3, 1.7, 8.5, 1.2, 18.8, 0.33620000000000005, 0.7542999999999999, 4.4, 4.5, 0.4181000000000001, 1.1, 11.0, 0.1, 33.7, 2.9, 1.8, 5.6, 4.757000000000001, 9.2, 1.3, 8.6, 140.8, 0.3235, 140.8, 5.7, 6.0, 0.4, 9.4, 93.2, 0.5, 0.1]",0
748009,"[30.3, 0.24560000000000004, 2.9, 1.7, 8.1, 0.8, 13.0, 0.3162, 0.7162, 3.8, 4.0, 0.4, 1.0, 7.0, 0.2, 29.1, 3.9, 1.7, 4.3, 5.991, 7.4, 1.3, 7.8, 82.2, 0.305, 82.2, 4.4, 4.5, 1.4, 8.4, 56.4, 0.1, 0.0]","[27.9, 0.2831, 3.7, 1.2, 8.8, 1.3, 14.7, 0.37979999999999997, 0.8516999999999999, 6.0, 6.3, 0.47189999999999993, 0.9, 8.3, 0.4, 27.2, 2.6, 0.9, 3.0, 4.1000000000000005, 6.0, 0.3, 7.2, 64.4, 0.2279, 64.4, 3.1, 3.1, 1.2, 8.5, 48.5, 0.3, 1.0]",1
748008,"[31.0, 0.2515, 2.9, 1.5, 8.9, 1.4, 11.8, 0.3181, 0.73, 4.7, 5.0, 0.4119, 0.6, 5.7, 0.2, 29.9, 2.7, 1.5, 4.3, 4.142, 7.0, 1.5, 7.9, 62.0, 0.2695, 62.0, 4.4, 4.6, 0.4, 8.7, 48.7, 0.0, 0.7]","[28.2, 0.27409999999999995, 5.4, 1.6, 8.9, 0.8, 17.9, 0.3718, 0.8058, 4.9, 5.5, 0.43400000000000005, 1.5, 7.7, 0.0, 27.9, 4.1, 1.5, 4.3, 5.5089999999999995, 7.6, 1.1, 7.0, 72.9, 0.2935, 72.9, 4.4, 4.6, 0.8, 8.2, 50.3, 0.3, 1.0]",0
748011,"[33.4, 0.2166, 3.7, 2.1, 8.1, 0.4, 17.6, 0.2975, 0.6353, 3.7, 3.8, 0.3378, 1.4, 9.4, 0.3, 33.0, 4.9, 1.1, 5.6, 5.787999999999999, 9.3, 1.2, 8.52, 87.9, 0.3698, 87.9, 5.8, 6.2, 1.8, 9.7, 60.3, 0.2, 0.1]","[30.3, 0.2929, 3.9, 2.1, 8.9, 0.9, 14.8, 0.36970000000000003, 0.8388, 5.8, 6.2, 0.4690999999999999, 0.8, 9.0, 0.3, 31.2, 3.5, 2.0, 5.2, 4.733, 9.3, 0.9, 7.81, 126.0, 0.32870000000000005, 126.0, 5.6, 5.9, 0.6, 7.6, 82.1, 0.2, 1.0]",0
748012,"[35.2, 0.27169999999999994, 2.6, 2.2, 9.0, 1.1, 15.6, 0.3324, 0.7737999999999999, 4.5, 4.7, 0.44139999999999996, 0.4, 9.7, 0.3, 35.0, 3.7, 2.3, 6.1, 5.053, 11.2, 1.1, 8.5, 105.4, 0.38339999999999996, 105.4, 6.4, 6.7, 1.6, 7.5, 70.4, 0.5, 0.2]","[31.5, 0.27949999999999997, 3.1, 1.5, 9.6, 1.1, 13.7, 0.3489999999999999, 0.833, 5.3, 5.6, 0.484, 0.2, 7.6, 0.1, 29.1, 4.4, 1.1, 4.5, 4.702999999999999, 6.4, 0.5, 7.8, 88.9, 0.28880000000000006, 88.9, 4.5, 5.2, 1.3, 8.5, 58.1, 0.3, 0.8]",0
748007,"[33.8, 0.26289999999999997, 4.8, 1.7, 8.7, 1.2, 13.9, 0.3543, 0.7876000000000001, 5.9, 6.4, 0.4332999999999999, 1.0, 9.7, 0.2, 34.9, 3.8, 2.4, 6.8, 6.9510000000000005, 10.3, 1.6, 8.6, 97.3, 0.3627, 97.3, 7.2, 7.2, 1.3, 8.7, 68.0, 0.2, 0.0]","[29.9, 0.2399, 2.5, 1.7, 7.4, 0.4, 13.0, 0.3256, 0.7112999999999999, 3.1, 3.3, 0.38570000000000004, 1.2, 7.5, 0.2, 30.1, 3.4, 1.4, 3.0, 4.527, 7.8, 1.0, 7.8, 78.3, 0.3022, 78.3, 2.8, 3.3, 1.1, 8.6, 54.8, 0.2, 0.6]",0
748006,"[32.2, 0.23349999999999999, 3.8, 1.7, 7.1, 1.0, 12.4, 0.32460000000000006, 0.718, 3.9, 4.2, 0.3934, 1.5, 9.8, 0.3, 32.8, 2.9, 1.7, 3.9, 3.853999999999999, 7.7, 0.8, 8.8, 72.9, 0.30219999999999997, 72.9, 3.7, 4.2, 0.6, 9.1, 55.9, 0.1, 0.6]","[33.7, 0.26749999999999996, 3.0, 1.9, 8.4, 1.2, 12.9, 0.3615, 0.7915000000000001, 4.8, 5.0, 0.43, 0.9, 9.7, 0.2, 34.2, 4.3, 1.5, 5.1, 3.8909999999999996, 9.2, 1.5, 8.7, 81.6, 0.3502, 81.6, 5.5, 5.8, 0.8, 9.2, 59.0, 0.2, 0.7]",0
